CountryName,CountryCode,Date,Cases,Difference,people_vaccinated
Mexico,MEX,2021.2.15,1995892,3098,663484
Mexico,MEX,2021.2.16,2004575,8683,829185
Mexico,MEX,2021.2.17,2013563,8988,958473
Mexico,MEX,2021.2.18,2022662,9099,958473
Mexico,MEX,2021.2.19,2030491,7829,1155227
Mexico,MEX,2021.2.20,2038276,7785,1210886
Mexico,MEX,2021.2.21,2041380,3104,1236103
Mexico,MEX,2021.2.22,2043632,2252,1277187
Mexico,MEX,2021.2.23,2052266,8634,1336854
Mexico,MEX,2021.2.24,2060908,8642,1425395
Mexico,MEX,2021.2.25,2069370,8462,1562401
Mexico,MEX,2021.2.26,2076882,7512,1708721
Mexico,MEX,2021.2.27,2084128,7246,1818034
Mexico,MEX,2021.2.28,2086938,2810,1889672
Mexico,MEX,2021.3.1,2089281,2343,1959525
Mexico,MEX,2021.3.2,2097194,7913,2012853
Mexico,MEX,2021.3.3,2104987,7793,2043941
Mexico,MEX,2021.3.4,2112508,7521,2043941
Mexico,MEX,2021.3.5,2119305,6797,2128766
Mexico,MEX,2021.3.6,2125866,6561,2162358
Mexico,MEX,2021.3.7,2128600,2734,2162358
Mexico,MEX,2021.3.8,2130477,1877,2245291
Mexico,MEX,2021.3.9,2137884,7407,2495067
Mexico,MEX,2021.3.10,2144486,6602,2882000
Mexico,MEX,2021.3.11,2150955,6469,2882000
Mexico,MEX,2021.3.12,2157771,6816,3395671
Mexico,MEX,2021.3.13,2163875,6104,3604420
Mexico,MEX,2021.3.14,2166290,2415,3730045
Mexico,MEX,2021.3.15,2167729,1439,3794719
Mexico,MEX,2021.3.16,2169007,1278,3794719
Mexico,MEX,2021.3.17,2175462,6455,4110741
Mexico,MEX,2021.3.18,2182188,6726,4300720
Mexico,MEX,2021.3.19,2187910,5722,4300720
Mexico,MEX,2021.3.20,2193639,5729,4763347
Mexico,MEX,2021.3.21,2195772,2133,4895523
Mexico,MEX,2021.3.22,2197160,1388,5046896
Mexico,MEX,2021.3.23,2203041,5881,5046896
Mexico,MEX,2021.3.24,2208755,5714,5351319
Mexico,MEX,2021.3.25,2214542,5787,5460096
Mexico,MEX,2021.3.26,2219845,5303,5675286
Mexico,MEX,2021.3.27,2224904,5059,5901505
Mexico,MEX,2021.3.28,2226550,1646,5901505
Mexico,MEX,2021.3.29,2227843,1293,6167510
Mexico,MEX,2021.3.30,2232910,5067,6167510
Mexico,MEX,2021.3.31,2238887,5977,6905214
Mexico,MEX,2021.4.1,2244268,5381,6905214
Mexico,MEX,2021.4.2,2247357,3089,7586131
Mexico,MEX,2021.4.3,2249195,1838,7903660
Mexico,MEX,2021.4.4,2250458,1263,7924236
Mexico,MEX,2021.4.5,2251705,1247,8113230
Mexico,MEX,2021.4.6,2256509,4804,8372272
Mexico,MEX,2021.4.7,2261879,5370,8617038
Mexico,MEX,2021.4.8,2267019,5140,9232815
Mexico,MEX,2021.4.9,2272064,5045,9426179
Mexico,MEX,2021.4.10,2278420,6356,9552933
Mexico,MEX,2021.4.11,2280213,1793,9673708
Mexico,MEX,2021.4.12,2281840,1627,9871026
Mexico,MEX,2021.4.13,2286352,4512,10206463
Mexico,MEX,2021.4.14,2291246,4894,10310521
Mexico,MEX,2021.4.15,2295435,4189,10581915
Mexico,MEX,2021.4.16,2299939,4504,10837356
Mexico,MEX,2021.4.17,2304096,4157,11067294
Mexico,MEX,2021.4.18,2305602,1506,11196970
Mexico,MEX,2021.4.19,2305602,0,11253761
Mexico,MEX,2021.4.20,2305602,0,11288822
Bulgaria,BGR,2020.12.29,199491,1438,1719
Bulgaria,BGR,2020.12.30,201220,1729,4608
Bulgaria,BGR,2020.12.31,202266,1046,4608
Bulgaria,BGR,2021.1.1,202540,274,4739
Bulgaria,BGR,2021.1.2,202880,340,4739
Bulgaria,BGR,2021.1.3,203051,171,4739
Bulgaria,BGR,2021.1.4,204080,1029,4739
Bulgaria,BGR,2021.1.5,205390,1310,5448
Bulgaria,BGR,2021.1.6,206392,1002,7913
Bulgaria,BGR,2021.1.7,207259,867,11117
Bulgaria,BGR,2021.1.8,208012,753,13355
Bulgaria,BGR,2021.1.9,208406,394,13473
Bulgaria,BGR,2021.1.10,208511,105,13473
Bulgaria,BGR,2021.1.11,209131,620,14161
Bulgaria,BGR,2021.1.12,209881,750,15780
Bulgaria,BGR,2021.1.13,210416,535,17038
Bulgaria,BGR,2021.1.14,210951,535,17686
Bulgaria,BGR,2021.1.15,211503,552,18126
Bulgaria,BGR,2021.1.16,211736,233,18332
Bulgaria,BGR,2021.1.17,211813,77,18453
Bulgaria,BGR,2021.1.18,212383,570,18524
Bulgaria,BGR,2021.1.19,212927,544,19058
Bulgaria,BGR,2021.1.20,213409,482,19834
Bulgaria,BGR,2021.1.21,213864,455,20719
Bulgaria,BGR,2021.1.22,214430,566,21496
Bulgaria,BGR,2021.1.23,214696,266,21509
Bulgaria,BGR,2021.1.24,214817,121,21533
Bulgaria,BGR,2021.1.25,215589,772,22129
Bulgaria,BGR,2021.1.26,216416,827,23667
Bulgaria,BGR,2021.1.27,217014,598,25245
Bulgaria,BGR,2021.1.28,217574,560,26753
Bulgaria,BGR,2021.1.29,218269,695,27856
Bulgaria,BGR,2021.1.30,218618,349,27957
Bulgaria,BGR,2021.1.31,218748,130,28041
Bulgaria,BGR,2021.2.1,219580,832,28978
Bulgaria,BGR,2021.2.2,220547,967,30817
Bulgaria,BGR,2021.2.3,221266,719,33691
Bulgaria,BGR,2021.2.4,222149,883,36929
Bulgaria,BGR,2021.2.5,223059,910,39468
Bulgaria,BGR,2021.2.6,223552,493,39624
Bulgaria,BGR,2021.2.7,223734,182,39646
Bulgaria,BGR,2021.2.8,224849,1115,41407
Bulgaria,BGR,2021.2.9,226061,1212,44482
Bulgaria,BGR,2021.2.10,226974,913,47551
Bulgaria,BGR,2021.2.11,228044,1070,51435
Bulgaria,BGR,2021.2.12,229010,966,54123
Bulgaria,BGR,2021.2.13,229516,506,54646
Bulgaria,BGR,2021.2.14,229679,163,54690
Bulgaria,BGR,2021.2.15,230747,1068,56113
Bulgaria,BGR,2021.2.16,232096,1349,58562
Bulgaria,BGR,2021.2.17,233342,1246,61813
Bulgaria,BGR,2021.2.18,234428,1086,65073
Bulgaria,BGR,2021.2.19,235891,1463,77518
Bulgaria,BGR,2021.2.20,236439,548,81433
Bulgaria,BGR,2021.2.21,236666,227,92381
Bulgaria,BGR,2021.2.22,238591,1925,103111
Bulgaria,BGR,2021.2.23,240391,1800,118549
Bulgaria,BGR,2021.2.24,242124,1733,136454
Bulgaria,BGR,2021.2.25,243946,1822,153793
Bulgaria,BGR,2021.2.26,245627,1681,167258
Bulgaria,BGR,2021.2.27,246706,1079,172393
Bulgaria,BGR,2021.2.28,247038,332,175066
Bulgaria,BGR,2021.3.1,249626,2588,184764
Bulgaria,BGR,2021.3.2,252029,2403,202247
Bulgaria,BGR,2021.3.3,253183,1154,206296
Bulgaria,BGR,2021.3.4,255381,2198,221832
Bulgaria,BGR,2021.3.5,258385,3004,234526
Bulgaria,BGR,2021.3.6,259811,1426,237067
Bulgaria,BGR,2021.3.7,260308,497,238575
Bulgaria,BGR,2021.3.8,263303,2995,243479
Bulgaria,BGR,2021.3.9,266805,3502,250507
Bulgaria,BGR,2021.3.10,269579,2774,256410
Bulgaria,BGR,2021.3.11,272700,3121,270587
Bulgaria,BGR,2021.3.12,275859,3159,279324
Bulgaria,BGR,2021.3.13,277878,2019,280137
Bulgaria,BGR,2021.3.14,278557,679,280462
Bulgaria,BGR,2021.3.15,283194,4637,281713
Bulgaria,BGR,2021.3.16,287568,4374,284266
Bulgaria,BGR,2021.3.17,291769,4201,286950
Bulgaria,BGR,2021.3.18,295777,4008,289311
Bulgaria,BGR,2021.3.19,299939,4162,293176
Bulgaria,BGR,2021.3.20,302480,2541,295794
Bulgaria,BGR,2021.3.21,303423,943,297681
Bulgaria,BGR,2021.3.22,307890,4467,302517
Bulgaria,BGR,2021.3.23,312741,4851,310415
Bulgaria,BGR,2021.3.24,317116,4375,321332
Bulgaria,BGR,2021.3.25,321104,3988,332467
Bulgaria,BGR,2021.3.26,325233,4129,343120
Bulgaria,BGR,2021.3.27,327770,2537,346392
Bulgaria,BGR,2021.3.28,328753,983,348327
Bulgaria,BGR,2021.3.29,333250,4497,355220
Bulgaria,BGR,2021.3.30,338426,5176,365650
Bulgaria,BGR,2021.3.31,342633,4207,377440
Bulgaria,BGR,2021.4.1,346327,3694,388595
Bulgaria,BGR,2021.4.2,350340,4013,398203
Bulgaria,BGR,2021.4.3,352259,1919,401514
Bulgaria,BGR,2021.4.4,352999,740,402693
Bulgaria,BGR,2021.4.5,356859,3860,407622
Bulgaria,BGR,2021.4.6,356859,0,414790
Bulgaria,BGR,2021.4.7,364419,7560,425706
Bulgaria,BGR,2021.4.8,367376,2957,442439
Bulgaria,BGR,2021.4.9,370179,2803,454711
Bulgaria,BGR,2021.4.10,371531,1352,458084
Bulgaria,BGR,2021.4.11,371993,462,459409
Bulgaria,BGR,2021.4.12,375115,3122,465348
Bulgaria,BGR,2021.4.13,378059,2944,474072
Bulgaria,BGR,2021.4.14,380576,2517,485498
Bulgaria,BGR,2021.4.15,382761,2185,496994
Bulgaria,BGR,2021.4.16,384887,2126,507245
Bulgaria,BGR,2021.4.17,385963,1076,509196
Bulgaria,BGR,2021.4.18,386381,418,509905
Bulgaria,BGR,2021.4.19,386381,0,514417
Bulgaria,BGR,2021.4.20,386381,0,521956
Belgium,BEL,2020.12.28,639734,857,298
Belgium,BEL,2020.12.29,641411,1677,299
Belgium,BEL,2020.12.30,644242,2831,777
Belgium,BEL,2020.12.31,646496,2254,786
Belgium,BEL,2021.1.1,648289,1793,794
Belgium,BEL,2021.1.2,649169,880,794
Belgium,BEL,2021.1.3,650011,842,794
Belgium,BEL,2021.1.4,650887,876,796
Belgium,BEL,2021.1.5,652735,1848,2496
Belgium,BEL,2021.1.6,655732,2997,6380
Belgium,BEL,2021.1.7,658655,2923,14562
Belgium,BEL,2021.1.8,660703,2048,23802
Belgium,BEL,2021.1.9,662694,1991,27008
Belgium,BEL,2021.1.10,664263,1569,27407
Belgium,BEL,2021.1.11,665223,960,32987
Belgium,BEL,2021.1.12,667322,2099,48687
Belgium,BEL,2021.1.13,670249,2927,70097
Belgium,BEL,2021.1.14,672886,2637,93311
Belgium,BEL,2021.1.15,675089,2203,116635
Belgium,BEL,2021.1.16,677209,2120,121794
Belgium,BEL,2021.1.17,678839,1630,125099
Belgium,BEL,2021.1.18,679771,932,136016
Belgium,BEL,2021.1.19,681250,1479,155069
Belgium,BEL,2021.1.20,684256,3006,175884
Belgium,BEL,2021.1.21,686827,2571,205999
Belgium,BEL,2021.1.22,689271,2444,235386
Belgium,BEL,2021.1.23,691854,2583,243675
Belgium,BEL,2021.1.24,693666,1812,245551
Belgium,BEL,2021.1.25,694858,1192,256808
Belgium,BEL,2021.1.26,696642,1784,267780
Belgium,BEL,2021.1.27,699662,3020,280828
Belgium,BEL,2021.1.28,702437,2775,296387
Belgium,BEL,2021.1.29,705120,2683,308522
Belgium,BEL,2021.1.30,707837,2717,310112
Belgium,BEL,2021.1.31,710153,2316,310687
Belgium,BEL,2021.2.1,711417,1264,314611
Belgium,BEL,2021.2.2,713271,1854,324771
Belgium,BEL,2021.2.3,716395,3124,334826
Belgium,BEL,2021.2.4,718847,2452,344749
Belgium,BEL,2021.2.5,721432,2585,352675
Belgium,BEL,2021.2.6,723870,2438,353917
Belgium,BEL,2021.2.7,725610,1740,354225
Belgium,BEL,2021.2.8,726483,873,356564
Belgium,BEL,2021.2.9,728334,1851,364614
Belgium,BEL,2021.2.10,730951,2617,371236
Belgium,BEL,2021.2.11,733100,2149,379267
Belgium,BEL,2021.2.12,735220,2120,385924
Belgium,BEL,2021.2.13,737115,1895,386487
Belgium,BEL,2021.2.14,738631,1516,386560
Belgium,BEL,2021.2.15,739488,857,388605
Belgium,BEL,2021.2.16,741205,1717,392615
Belgium,BEL,2021.2.17,743882,2677,399710
Belgium,BEL,2021.2.18,746302,2420,410633
Belgium,BEL,2021.2.19,749739,3437,428343
Belgium,BEL,2021.2.20,752379,2640,432693
Belgium,BEL,2021.2.21,754473,2094,434581
Belgium,BEL,2021.2.22,755594,1121,444302
Belgium,BEL,2021.2.23,757696,2102,456469
Belgium,BEL,2021.2.24,760809,3113,471224
Belgium,BEL,2021.2.25,763885,3076,493912
Belgium,BEL,2021.2.26,766654,2769,518894
Belgium,BEL,2021.2.27,769414,2760,522425
Belgium,BEL,2021.2.28,771511,2097,523004
Belgium,BEL,2021.3.1,772294,783,533629
Belgium,BEL,2021.3.2,774344,2050,550194
Belgium,BEL,2021.3.3,777608,3264,573848
Belgium,BEL,2021.3.4,780251,2643,614402
Belgium,BEL,2021.3.5,783010,2759,651377
Belgium,BEL,2021.3.6,785809,2799,659125
Belgium,BEL,2021.3.7,787891,2082,660417
Belgium,BEL,2021.3.8,789008,1117,675661
Belgium,BEL,2021.3.9,791171,2163,696989
Belgium,BEL,2021.3.10,794605,3434,723523
Belgium,BEL,2021.3.11,798108,3503,767107
Belgium,BEL,2021.3.12,801723,3615,797643
Belgium,BEL,2021.3.13,805321,3598,805155
Belgium,BEL,2021.3.14,808283,2962,805297
Belgium,BEL,2021.3.15,809861,1578,830905
Belgium,BEL,2021.3.16,813026,3165,872967
Belgium,BEL,2021.3.17,818142,5116,911328
Belgium,BEL,2021.3.18,822801,4659,968594
Belgium,BEL,2021.3.19,827941,5140,1016148
Belgium,BEL,2021.3.20,827941,0,1036296
Belgium,BEL,2021.3.21,837006,9065,1036685
Belgium,BEL,2021.3.22,839238,2232,1063799
Belgium,BEL,2021.3.23,842775,3537,1105691
Belgium,BEL,2021.3.24,849090,6315,1155458
Belgium,BEL,2021.3.25,854608,5518,1210863
Belgium,BEL,2021.3.26,860731,6123,1259861
Belgium,BEL,2021.3.27,866063,5332,1278191
Belgium,BEL,2021.3.28,870757,4694,1279579
Belgium,BEL,2021.3.29,872936,2179,1297725
Belgium,BEL,2021.3.30,876842,3906,1323978
Belgium,BEL,2021.3.31,882453,5611,1396397
Belgium,BEL,2021.4.1,887920,5467,1472501
Belgium,BEL,2021.4.2,892585,4665,1536622
Belgium,BEL,2021.4.3,897474,4889,1555999
Belgium,BEL,2021.4.4,900996,3522,1556011
Belgium,BEL,2021.4.5,902964,1968,1567942
Belgium,BEL,2021.4.6,904673,1709,1605081
Belgium,BEL,2021.4.7,908212,3539,1641511
Belgium,BEL,2021.4.8,913057,4845,1748894
Belgium,BEL,2021.4.9,917917,4860,1866150
Belgium,BEL,2021.4.10,922487,4570,1930174
Belgium,BEL,2021.4.11,925476,2989,1933728
Belgium,BEL,2021.4.12,927229,1753,1971899
Belgium,BEL,2021.4.13,930603,3374,2034802
Belgium,BEL,2021.4.14,935316,4713,2109537
Belgium,BEL,2021.4.15,939309,3993,2194164
Belgium,BEL,2021.4.16,943213,3904,2270599
Belgium,BEL,2021.4.17,947000,3787,2321165
Belgium,BEL,2021.4.18,949996,2996,2327063
Belgium,BEL,2021.4.19,949996,0,2382057
Belgium,BEL,2021.4.20,949996,0,2427461
Slovak Republic,SVK,2021.1.4,188099,636,0
Slovak Republic,SVK,2021.1.5,191088,2989,425
Slovak Republic,SVK,2021.1.6,196047,4959,6618
Slovak Republic,SVK,2021.1.7,198184,2137,13661
Slovak Republic,SVK,2021.1.8,201164,2980,20702
Slovak Republic,SVK,2021.1.9,205236,4072,22311
Slovak Republic,SVK,2021.1.10,208209,2973,25356
Slovak Republic,SVK,2021.1.11,209069,860,29411
Slovak Republic,SVK,2021.1.12,211479,2410,39977
Slovak Republic,SVK,2021.1.13,215055,3576,46727
Slovak Republic,SVK,2021.1.14,217978,2923,54183
Slovak Republic,SVK,2021.1.15,220707,2729,62037
Slovak Republic,SVK,2021.1.16,222752,2045,63399
Slovak Republic,SVK,2021.1.17,223325,573,63453
Slovak Republic,SVK,2021.1.18,224385,1060,71839
Slovak Republic,SVK,2021.1.19,226294,1909,79329
Slovak Republic,SVK,2021.1.20,228778,2484,86347
Slovak Republic,SVK,2021.1.21,231242,2464,93018
Slovak Republic,SVK,2021.1.22,233027,1785,99655
Slovak Republic,SVK,2021.1.23,234571,1544,99931
Slovak Republic,SVK,2021.1.24,236476,1905,99931
Slovak Republic,SVK,2021.1.25,237027,551,106599
Slovak Republic,SVK,2021.1.26,238617,1590,113571
Slovak Republic,SVK,2021.1.27,241392,2775,120362
Slovak Republic,SVK,2021.1.28,243427,2035,128712
Slovak Republic,SVK,2021.1.29,246008,2581,138177
Slovak Republic,SVK,2021.1.30,248190,2182,139566
Slovak Republic,SVK,2021.1.31,249913,1723,139679
Slovak Republic,SVK,2021.2.1,250357,444,148530
Slovak Republic,SVK,2021.2.2,252094,1737,157342
Slovak Republic,SVK,2021.2.3,254826,2732,166717
Slovak Republic,SVK,2021.2.4,256903,2077,175587
Slovak Republic,SVK,2021.2.5,259533,2630,183967
Slovak Republic,SVK,2021.2.6,261774,2241,186055
Slovak Republic,SVK,2021.2.7,263326,1552,186235
Slovak Republic,SVK,2021.2.8,264083,757,193631
Slovak Republic,SVK,2021.2.9,265807,1724,200950
Slovak Republic,SVK,2021.2.10,268986,3179,207505
Slovak Republic,SVK,2021.2.11,271473,2487,214694
Slovak Republic,SVK,2021.2.12,273904,2431,222389
Slovak Republic,SVK,2021.2.13,276234,2330,226279
Slovak Republic,SVK,2021.2.14,277682,1448,236882
Slovak Republic,SVK,2021.2.15,278254,572,243608
Slovak Republic,SVK,2021.2.16,279696,1442,248592
Slovak Republic,SVK,2021.2.17,282864,3168,254152
Slovak Republic,SVK,2021.2.18,285419,2555,258746
Slovak Republic,SVK,2021.2.19,287752,2333,265079
Slovak Republic,SVK,2021.2.20,290457,2705,271439
Slovak Republic,SVK,2021.2.21,292143,1686,277755
Slovak Republic,SVK,2021.2.22,292792,649,283381
Slovak Republic,SVK,2021.2.23,294790,1998,289532
Slovak Republic,SVK,2021.2.24,298337,3547,295680
Slovak Republic,SVK,2021.2.25,300775,2438,298902
Slovak Republic,SVK,2021.2.26,303420,2645,302823
Slovak Republic,SVK,2021.2.27,306268,2848,311647
Slovak Republic,SVK,2021.2.28,308083,1815,317213
Slovak Republic,SVK,2021.3.1,308925,842,323145
Slovak Republic,SVK,2021.3.2,311002,2077,328735
Slovak Republic,SVK,2021.3.3,314359,3357,332970
Slovak Republic,SVK,2021.3.4,317159,2800,337340
Slovak Republic,SVK,2021.3.5,319582,2423,342905
Slovak Republic,SVK,2021.3.6,322104,2522,361699
Slovak Republic,SVK,2021.3.7,323390,1286,374148
Slovak Republic,SVK,2021.3.8,323786,396,379293
Slovak Republic,SVK,2021.3.9,325993,2207,382522
Slovak Republic,SVK,2021.3.10,329593,3600,386512
Slovak Republic,SVK,2021.3.11,331571,1978,397908
Slovak Republic,SVK,2021.3.12,333872,2301,411329
Slovak Republic,SVK,2021.3.13,336235,2363,432946
Slovak Republic,SVK,2021.3.14,337503,1268,449181
Slovak Republic,SVK,2021.3.15,337960,457,463099
Slovak Republic,SVK,2021.3.16,339538,1578,478816
Slovak Republic,SVK,2021.3.17,342430,2892,494270
Slovak Republic,SVK,2021.3.18,344470,2040,510910
Slovak Republic,SVK,2021.3.19,346149,1679,523767
Slovak Republic,SVK,2021.3.20,347944,1795,542346
Slovak Republic,SVK,2021.3.21,348869,925,557669
Slovak Republic,SVK,2021.3.22,349270,401,575472
Slovak Republic,SVK,2021.3.23,350551,1281,593248
Slovak Republic,SVK,2021.3.24,352528,1977,610994
Slovak Republic,SVK,2021.3.25,354182,1654,626690
Slovak Republic,SVK,2021.3.26,355454,1272,643361
Slovak Republic,SVK,2021.3.27,356985,1531,657685
Slovak Republic,SVK,2021.3.28,357910,925,666835
Slovak Republic,SVK,2021.3.29,358115,205,685172
Slovak Republic,SVK,2021.3.30,359330,1215,703117
Slovak Republic,SVK,2021.3.31,361185,1855,723491
Slovak Republic,SVK,2021.4.1,362489,1304,742888
Slovak Republic,SVK,2021.4.2,363874,1385,747543
Slovak Republic,SVK,2021.4.3,364622,748,758827
Slovak Republic,SVK,2021.4.4,365242,620,762923
Slovak Republic,SVK,2021.4.5,365400,158,763292
Slovak Republic,SVK,2021.4.6,365733,333,779321
Slovak Republic,SVK,2021.4.7,366894,1161,799017
Slovak Republic,SVK,2021.4.8,368470,1576,814310
Slovak Republic,SVK,2021.4.9,369393,923,830633
Slovak Republic,SVK,2021.4.10,370473,1080,851454
Slovak Republic,SVK,2021.4.11,371062,589,871252
Slovak Republic,SVK,2021.4.12,371168,106,882576
Slovak Republic,SVK,2021.4.13,372038,870,892249
Slovak Republic,SVK,2021.4.14,373107,1069,901685
Slovak Republic,SVK,2021.4.15,373950,843,912539
Slovak Republic,SVK,2021.4.16,374586,636,926462
Slovak Republic,SVK,2021.4.17,375336,750,952433
Slovak Republic,SVK,2021.4.18,375974,638,964741
Slovak Republic,SVK,2021.4.19,375974,0,973519
Slovak Republic,SVK,2021.4.20,375974,0,981454
